customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01175,Male,0,No,No,42,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,89.19,3093.96,No
CUST-01176,Male,0,Yes,No,32,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),50.78,4430.02,No
CUST-01177,Female,0,No,No,50,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.27,7792.05,No
CUST-01178,Male,0,Yes,No,41,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),29.89,4363.85,No
CUST-01179,Male,0,No,Yes,24,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,28.46,6808.12,No
CUST-01180,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,47.69,5035.54,Yes
CUST-01181,Female,1,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,90.57,2002.88,No
CUST-01182,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),72.3,3672.89,No
CUST-01183,Female,0,Yes,Yes,41,No,Yes,No,No,No,No,No,Yes,No internet service,One year,Yes,Mailed check,101.16,3594.62,No
CUST-01184,Female,0,Yes,Yes,3,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.44,8618.19,No
CUST-01185,Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Mailed check,82.34,4784.11,No
CUST-01186,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.6,674.89,No
CUST-01187,Male,1,Yes,No,44,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),110.2,4998.67,No
CUST-01188,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),21.24,4927.73,No
CUST-01189,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,114.48,4182.3,Yes
CUST-01190,Male,0,No,No,60,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),99.0,2797.38,No
CUST-01191,Male,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,43.6,2167.31,Yes
CUST-01192,Male,1,Yes,No,26,Yes,Yes,No,Yes,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),117.29,1800.21,No
CUST-01193,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.31,809.89,No
CUST-01194,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,One year,No,Mailed check,99.11,3297.51,No
CUST-01195,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,111.93,6255.12,Yes
CUST-01196,Female,1,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),68.26,5042.25,No
CUST-01197,Male,0,No,No,28,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),80.56,149.63,Yes
CUST-01198,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,84.05,7248.42,No
CUST-01199,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,76.89,3484.38,Yes
CUST-01200,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.91,6107.87,Yes
CUST-01201,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,47.59,6637.08,No
CUST-01202,Female,1,No,No,16,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.03,4148.63,Yes
CUST-01203,Female,0,Yes,No,5,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,62.04,6885.45,No
CUST-01204,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Mailed check,36.87,5302.53,No
CUST-01205,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,35.86,6920.53,Yes
CUST-01206,Male,0,Yes,No,23,No,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),29.85,5938.54,Yes
CUST-01207,Female,0,No,No,6,No,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.78,1437.37,No
CUST-01208,Male,0,Yes,No,36,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.56,2105.78,No
CUST-01209,Male,0,No,No,57,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.57,3699.46,Yes
CUST-01210,Male,1,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,108.71,3303.56,No
CUST-01211,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,49.73,2711.72,No
CUST-01212,Female,0,Yes,No,41,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.61,4031.42,No
CUST-01213,Female,0,No,No,55,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Mailed check,77.44,4535.7,No
CUST-01214,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,59.04,7905.24,No
CUST-01215,Male,0,Yes,No,37,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,One year,No,Electronic check,99.88,2618.95,No
CUST-01216,Female,0,No,Yes,17,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),97.42,495.02,No
CUST-01217,Female,0,No,No,32,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),112.75,2733.22,No
CUST-01218,Male,0,No,No,28,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),112.78,6225.3,No
CUST-01219,Male,0,No,Yes,25,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.32,3327.05,No
CUST-01220,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),109.96,1700.96,No
CUST-01221,Female,1,No,No,22,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,23.76,3375.99,Yes
CUST-01222,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,37.32,6258.15,No
CUST-01223,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),49.02,829.9,No
CUST-01224,Male,0,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),97.93,6047.09,No
CUST-01225,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,22.57,1194.27,No
CUST-01226,Male,0,No,Yes,47,No,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,94.42,8510.68,No
CUST-01227,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.64,3868.32,Yes
CUST-01228,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Electronic check,106.48,3412.78,No
CUST-01229,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,22.99,5090.44,No
CUST-01230,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),80.71,1270.09,No
CUST-01231,Female,0,Yes,Yes,39,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.29,2901.34,No
CUST-01232,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,23.92,4974.59,No
CUST-01233,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,113.48,617.28,Yes
CUST-01234,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),40.6,2242.9,Yes
CUST-01235,Female,0,Yes,No,21,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),37.26,4328.89,Yes
CUST-01236,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),106.16,5855.46,No
CUST-01237,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,49.66,2720.53,Yes
CUST-01238,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.4,5436.56,Yes
CUST-01239,Male,0,No,No,23,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.6,2196.96,Yes
CUST-01240,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.3,3784.53,No
CUST-01241,Female,0,No,Yes,58,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),70.47,3679.22,No
CUST-01242,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,One year,No,Electronic check,84.67,326.95,No
CUST-01243,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,90.89,8166.04,No
CUST-01244,Male,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,66.69,6548.87,Yes
CUST-01245,Female,1,No,No,17,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),53.94,5106.59,No
CUST-01246,Female,0,No,No,67,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.61,2821.93,No
CUST-01247,Female,0,No,No,61,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),60.2,7171.69,No
CUST-01248,Female,1,Yes,No,65,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,87.8,6124.36,No
CUST-01249,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),102.37,1223.39,No
CUST-01250,Male,1,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.22,4907.28,No
CUST-01251,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),66.78,2304.95,No
CUST-01252,Female,0,No,No,45,Yes,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.74,6312.21,No
CUST-01253,Female,1,No,Yes,56,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),75.54,3679.64,No
CUST-01254,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.23,2217.45,Yes
CUST-01255,Female,1,No,No,34,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),20.85,7976.74,No
CUST-01256,Female,1,No,Yes,61,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,No,Electronic check,85.09,7911.26,No
CUST-01257,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Electronic check,80.7,7132.8,No
CUST-01258,Female,0,No,No,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),88.62,849.37,Yes
CUST-01259,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),40.67,6561.79,No
CUST-01260,Male,0,No,No,44,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,52.19,721.48,No
CUST-01261,Male,0,No,No,28,No,No,No,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.58,924.73,No
CUST-01262,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),24.05,1427.34,No
CUST-01263,Male,0,No,No,13,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),39.0,5991.0,No
CUST-01264,Female,0,Yes,Yes,43,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,One year,No,Mailed check,106.77,3346.94,No
CUST-01265,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,33.75,7329.26,No
CUST-01266,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),34.75,6483.49,No
CUST-01267,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),90.72,6669.94,No
CUST-01268,Male,0,No,No,57,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,107.04,8085.81,No
CUST-01269,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,115.83,5170.68,No
CUST-01270,Female,0,No,No,49,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),102.3,7412.87,No
CUST-01271,Female,0,No,No,52,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,89.84,2240.58,No
CUST-01272,Male,1,No,No,63,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,107.32,7973.46,No
CUST-01273,Male,0,Yes,No,13,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,68.62,8159.08,No
CUST-01274,Male,0,Yes,No,45,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,47.53,3402.61,No
CUST-01275,Female,1,No,Yes,46,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),90.63,2910.28,No
CUST-01276,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,59.13,2604.01,Yes
CUST-01277,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.07,4185.41,No
CUST-01278,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,61.04,5755.55,Yes
CUST-01279,Female,0,No,Yes,68,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,81.07,4409.87,Yes
CUST-01280,Female,0,Yes,No,12,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.93,4590.73,No
CUST-01281,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),113.93,543.6,No
CUST-01282,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.01,7793.14,No
CUST-01283,Male,1,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),21.86,1530.28,No
CUST-01284,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,59.2,6275.66,No
CUST-01285,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,31.3,2643.76,No
CUST-01286,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,74.35,4091.95,No
CUST-01287,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,58.0,80.39,Yes
CUST-01288,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,One year,No,Credit card (automatic),92.37,7093.31,No
CUST-01289,Male,0,No,No,42,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.66,8346.85,No
CUST-01290,Male,0,No,No,30,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),36.63,1088.11,No
CUST-01291,Male,0,Yes,No,32,Yes,No phone service,No,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,33.68,1686.47,No
CUST-01292,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,No,Electronic check,28.31,645.6,No
CUST-01293,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),92.88,702.71,Yes
CUST-01294,Female,0,No,No,22,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,51.63,4778.73,Yes
CUST-01295,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.5,1438.33,No
CUST-01296,Male,0,Yes,Yes,57,Yes,No,No,No,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,61.25,1938.03,No
CUST-01297,Male,1,Yes,No,11,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,84.48,3930.45,No
CUST-01298,Male,0,No,No,26,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.88,4184.29,No
CUST-01299,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.91,2511.63,No
CUST-01300,Male,1,Yes,Yes,19,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),27.98,8523.7,Yes
CUST-01301,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,23.12,1000.84,Yes
CUST-01302,Male,0,Yes,No,67,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,26.46,1678.08,No
CUST-01303,Female,0,Yes,No,56,Yes,Yes,No,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,60.59,3738.02,No
CUST-01304,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,88.0,2532.71,No
CUST-01305,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),64.78,7237.16,No
CUST-01306,Female,0,No,Yes,24,No,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),42.84,1551.32,No
CUST-01307,Female,0,No,No,38,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,83.7,6210.52,No
CUST-01308,Male,0,No,No,67,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,38.56,1109.61,No
CUST-01309,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),56.3,2340.66,No
CUST-01310,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,113.92,6431.17,No
CUST-01311,Female,0,Yes,No,39,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.6,789.06,No
CUST-01312,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),110.06,7884.63,No
CUST-01313,Male,0,No,No,26,No,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,34.15,2804.1,No
CUST-01314,Female,0,No,No,65,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,80.64,2912.87,No
CUST-01315,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,49.4,2050.42,No
CUST-01316,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.3,7570.61,No
CUST-01317,Female,1,No,Yes,9,No,No,No,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),63.93,5564.4,No
CUST-01318,Female,0,No,No,5,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),92.26,401.36,No
CUST-01319,Male,0,No,Yes,72,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),49.58,7952.52,Yes
CUST-01320,Female,1,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,25.14,8091.87,No
CUST-01321,Male,0,No,Yes,21,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),93.84,4787.58,No
CUST-01322,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,78.76,2748.31,No
CUST-01323,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,105.34,1412.11,No
